id,customer_id,calculation_type,origin,destination,weight_in_tonnes,specific_method,created_at,updated_at,co2_in_g,file_name
1148,CVO-14911,truck,"Burlingame, United States","Austin, United States",0.100909091,"",2021-09-07 16:21:55 UTC,2021-09-07 16:21:55 UTC,19109,Convelio202109071809220200
1149,CVO-27211,truck,"Gennevilliers, France","Bischofszell, Switzerland",0.102,"",2021-09-07 16:21:56 UTC,2021-09-07 16:21:56 UTC,4329,Convelio202109071809220200
1150,CVO-14378,truck,"Los Angeles, United States","Little Rock, United States",0.117727273,"",2021-09-07 16:21:57 UTC,2021-09-07 16:21:57 UTC,22044,Convelio202109071809220200
1151,CVO-22026,air_freight,"Gennevilliers, France","San Francisco, United States",0.124,freighter,2021-09-07 16:21:57 UTC,2021-09-07 16:21:57 UTC,531829,Convelio202109071809220200
1152,CVO-31065,truck,"Gennevilliers, France","Torino, Italy",0.125,"",2021-09-07 16:21:58 UTC,2021-09-07 16:21:58 UTC,5837,Convelio202109071809220200
1153,CVO-14666,truck,"Delray Beach, United States","Milton, United States",0.129090909,"",2021-09-07 16:22:00 UTC,2021-09-07 16:22:00 UTC,19709,Convelio202109071809220200
1154,CVO-14653,truck,"Tuckahoe, United States","Bainbridge Island, United States",0.130454545,"",2021-09-07 16:22:01 UTC,2021-09-07 16:22:01 UTC,39896,Convelio202109071809220200
1155,CVO-26479,air_freight,"New Orleans, United States","Singapore, Singapore",0.136818182,freighter,2021-09-07 16:22:03 UTC,2021-09-07 16:22:03 UTC,1058487,Convelio202109071809220200
1156,CVO-7438,truck,"Gennevilliers, France","South Moravian Region, Czechia",0.137,"",2021-09-07 16:22:04 UTC,2021-09-07 16:22:04 UTC,11402,Convelio202109071809220200
1157,CVO-34929,air_freight,"Gennevilliers, France","Taipei City, Taiwan",0.138,freighter,2021-09-07 16:22:05 UTC,2021-09-07 16:22:05 UTC,649641,Convelio202109071809220200
1158,CVO-34562,air_freight,"Gennevilliers, France","Santa Clara, United States",0.139,freighter,2021-09-07 16:22:06 UTC,2021-09-07 16:22:06 UTC,597280,Convelio202109071809220200
1159,CVO-30372,air_freight,"Gennevilliers, France","Minato, Japan",0.145,freighter,2021-09-07 16:22:07 UTC,2021-09-07 16:22:07 UTC,674578,Convelio202109071809220200
1160,CVO-35712,truck,"Arlington, United States","Barnstable, United States",0.163181818,"",2021-09-07 16:22:09 UTC,2021-09-07 16:22:09 UTC,8429,Convelio202109071809220200
1161,CVO-14222,truck,"Los Angeles, United States","Bloomfield Hills, United States",0.181818182,"",2021-09-07 16:22:10 UTC,2021-09-07 16:22:10 UTC,45454,Convelio202109071809220200
1162,CVO-16419,truck,"New York, United States","Auburn, United States",0.185454545,"",2021-09-07 16:22:12 UTC,2021-09-07 16:22:12 UTC,19903,Convelio202109071809220200
1163,CVO-11452,air_freight,"Gennevilliers, France","San Francisco, United States",0.186,freighter,2021-09-07 16:22:12 UTC,2021-09-07 16:22:12 UTC,797744,Convelio202109071809220200
1164,CVO-14806,truck,"Stamford, United States","Costa Mesa, United States",0.186818182,"",2021-09-07 16:22:14 UTC,2021-09-07 16:22:14 UTC,58340,Convelio202109071809220200
1165,CVO-34403,truck,"Union Mills, United States","Seattle, United States",0.19,"",2021-09-07 16:22:15 UTC,2021-09-07 16:22:15 UTC,53469,Convelio202109071809220200
1166,CVO-26731,truck,"Saint-Denis, France","Corte Tegge, Italy",0.19,"",2021-09-07 16:22:17 UTC,2021-09-07 16:22:17 UTC,11669,Convelio202109071809220200
1167,CVO-14471,truck,"New York, United States","Fairhope, United States",0.198636364,"",2021-09-07 16:22:18 UTC,2021-09-07 16:22:18 UTC,26417,Convelio202109071809220200
1168,CVO-15467,truck,"Gardena, United States","Sarasota, United States",0.205,"",2021-09-07 16:22:18 UTC,2021-09-07 16:22:18 UTC,56254,Convelio202109071809220200
1169,CVO-14225,truck,"New York, United States","San Gabriel, United States",0.227272727,"",2021-09-07 16:22:20 UTC,2021-09-07 16:22:20 UTC,70258,Convelio202109071809220200
1170,CVO-14419,truck,"New York, United States","San Gabriel, United States",0.227272727,"",2021-09-07 16:22:21 UTC,2021-09-07 16:22:21 UTC,70258,Convelio202109071809220200
1171,CVO-15424,air_freight,"Gennevilliers, France","Mykonos, Greece",0.241,freighter,2021-09-07 16:22:22 UTC,2021-09-07 16:22:22 UTC,313598,Convelio202109071809220200
1172,CVO-16580,truck,"Paris, France","Roma, Italy",0.242,"",2021-09-07 16:22:23 UTC,2021-09-07 16:22:23 UTC,21075,Convelio202109071809220200
1173,CVO-16402,truck,"Paris, France","Cannes, France",0.244,"",2021-09-07 16:22:24 UTC,2021-09-07 16:22:24 UTC,13276,Convelio202109071809220200
1174,CVO-14056,truck,"Santa Fe Springs, United States","Greenwich, United States",0.267272727,"",2021-09-07 16:22:25 UTC,2021-09-07 16:22:25 UTC,83338,Convelio202109071809220200
1175,CVO-14804,truck,"Morganton, United States","Los Angeles, United States",0.296363636,"",2021-09-07 16:22:26 UTC,2021-09-07 16:22:26 UTC,77544,Convelio202109071809220200
